,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
278,278,3025374,134 East 36th Street #1,"['40.74758577,-73.97904959']",19500,5.0,4.0,4.0,40.74758577,-73.97904959,Apartment,15,8,142,90,5,579,-0.1690775727865497,-0.13772118992021917,-0.2950211125516876,0.06845811027697916,-0.02498461934718122,1.032347430092474,3025374
279,279,3025372,407 West 51st Street #4D,"['40.7645332,-73.98890663']",2000,0.0,1.0,0.0,40.7645332,-73.98890663,Apartment,21,19,367,133,0,500,0.39966717681544406,1.157231295747825,1.2878392583963694,0.7255071469571158,-0.7653006892653381,0.5820409682709453,3025372
280,280,3025371,319 East 5th Street #1,"['40.72659518,-73.98794604']",1995,0.0,1.0,325.0,40.72659518,-73.98794604,Apartment,24,21,239,231,0,444,0.6840395516164409,1.392677202232924,0.38736758070147465,2.222967742181613,-0.7653006892653381,0.2628363877392287,3025371
281,281,3025369,333 East 34th Street #17,"['40.74440002,-73.97419739']",3150,2.0,1.0,0.0,40.74440002,-73.97419739,Apartment,8,4,94,32,0,383,-0.8326131139888757,-0.608613002890417,-0.6326979916872731,-0.8177940787334378,-0.7653006892653381,-0.08486860176853407,3025369
282,282,3025368,336 East 90th Street #1C,"['40.77946169,-73.94816399']",1695,0.0,1.0,0.0,40.77946169,-73.94816399,Apartment,32,9,309,68,0,570,1.4423658844190992,-0.019998236677669697,0.8798130294408701,-0.2677065131407652,-0.7653006892653381,0.9810466939355911,3025368
283,283,3025366,201 East 82nd Street #2E,"['40.77629458,-73.95549594']",3200,2.0,1.0,0.0,40.77629458,-73.95549594,Apartment,21,6,166,113,1,560,0.39966717681544406,-0.3731670964053181,-0.1261826729838949,0.41990294385007554,-0.6172374752817067,0.9240458759834989,3025366
284,284,3025364,507 West 28th Street #12D,"['40.75130081,-74.00240326']",3935,1.0,1.0,0.0,40.75130081,-74.00240326,Apartment,4,6,106,42,0,172,-1.2117762803902048,-0.3731670964053181,-0.5482787719033767,-0.6649919771799176,-0.7653006892653381,-1.2875858605576807,3025364
285,285,3025361,328 East 6th Street #4AD,"['40.72663628,-73.98730021']",2200,0.0,1.0,500.0,40.72663628,-73.98730021,Apartment,28,24,242,237,0,428,1.06320271801777,1.7458460619605722,0.40847238564744875,2.3146490031137255,-0.7653006892653381,0.17163507901588107,3025361
286,286,3025358,131 Sullivan Street #2D,"['40.72658481,-74.00207093']",3000,1.0,1.0,0.0,40.72658481,-74.00207093,Apartment,14,12,227,137,4,529,-0.263868364386882,0.3331706230499787,0.3029483609175783,0.7866279875785239,-0.17304783333081258,0.7473433403320128,3025358
287,287,3002858,301 East 79th #7L,"['40.77330017,-73.95420074']",3785,1.0,1.0,570.0,40.77330017,-73.95420074,Apartment,22,10,147,105,0,581,0.4944579684157763,0.09772471656487977,-0.2598464376417308,0.2976612626072594,-0.7653006892653381,1.0437475936828926,3002858
288,288,3020185,212 West 91st Street #1118,"['40.79109955,-73.97380066']",2643,0.0,1.0,400.0,40.79109955,-73.97380066,Apartment,13,0,497,47,4,701,-0.35865915598721426,-1.0795048158606149,2.2023808060552468,-0.5885909264031576,-0.17304783333081258,1.7277574091079995,3020185
289,289,3025354,416 East 73rd Street #1C,"['40.76785691,-73.95461349']",2695,2.0,1.0,0.0,40.76785691,-73.95461349,Apartment,20,5,153,59,0,537,0.30487638521511173,-0.49089004964786753,-0.21763682774978263,-0.40522840453893333,-0.7653006892653381,0.7929439946936866,3025354
290,290,3025353,401 East 34th Street #N21M,"['40.74380112,-73.97250366']",3262,1.0,1.0,680.0,40.74380112,-73.97250366,Apartment,1,0,37,19,0,252,-1.4961486551912018,-1.0795048158606149,-1.0336892856607809,-1.016436810753014,-0.7653006892653381,-0.8315793169409426,3025353
291,291,3025352,255 W 94th Street #11F,"['40.79370117,-73.97299957']",6495,2.0,2.0,0.0,40.79370117,-73.97299957,Apartment,19,3,280,51,6,612,0.21008559361477946,-0.7263359561329664,0.6757999149631206,-0.5274700857817495,0.12307859463645016,1.2204501293343786,3025352
292,292,3025351,401 East 34th Street #S15N,"['40.74380112,-73.97250366']",2987,1.0,1.0,567.0,40.74380112,-73.97250366,Apartment,1,0,37,19,0,252,-1.4961486551912018,-1.0795048158606149,-1.0336892856607809,-1.016436810753014,-0.7653006892653381,-0.8315793169409426,3025351
293,293,3025350,200 E 82nd Street #27GH,"['40.77590179,-73.95570374']",10500,3.0,3.0,1.0,40.77590179,-73.95570374,Apartment,21,7,164,111,1,551,0.39966717681544406,-0.25544414316276864,-0.14025254294787762,0.3893425235393715,-0.6172374752817067,0.8727451398266157,3025350
294,294,3025349,200 E 82nd Street #2B,"['40.77590179,-73.95570374']",4492,1.0,1.0,775.0,40.77590179,-73.95570374,Apartment,21,7,164,111,1,551,0.39966717681544406,-0.25544414316276864,-0.14025254294787762,0.3893425235393715,-0.6172374752817067,0.8727451398266157,3025349
295,295,3025348,66 West 38th Street #26B,"['40.7519989,-73.98570251']",3925,1.0,1.0,0.0,40.7519989,-73.98570251,Apartment,21,13,96,197,15,60,0.39966717681544406,0.45089357629252813,-0.6186281217232904,1.7034405968996449,1.4556475204891324,-1.925995021621114,3025348
296,296,3025347,256 Seaman Avenue #3C,"['40.87218277,-73.91817103']",2290,2.0,1.0,0.0,40.87218277,-73.91817103,Apartment,0,0,70,4,0,221,-1.590939446791534,-1.0795048158606149,-0.8015364312550658,-1.2456399630832942,-0.7653006892653381,-1.0082818525924286,3025347
297,297,3025346,441 East 12th Street #1A,"['40.72933359,-73.9815088']",3600,2.0,1.0,0.0,40.72933359,-73.9815088,Apartment,33,26,313,120,4,520,1.5371566760194315,1.981291968445671,0.9079527693688356,0.5268644149375397,-0.17304783333081258,0.6960426041751298,3025346
298,298,3025344,312 East 30th Street #4A,"['40.74169922,-73.97699738']",5000,3.0,1.0,700.0,40.74169922,-73.97699738,Apartment,14,4,442,42,0,412,-0.263868364386882,-0.608613002890417,1.8154593820457217,-0.6649919771799176,-0.7653006892653381,0.08043377029253347,3025344
299,299,3025338,507 West 28th Street #8J,"['40.75130081,-74.00240326']",2635,0.0,1.0,0.0,40.75130081,-74.00240326,Apartment,4,6,106,42,0,172,-1.2117762803902048,-0.3731670964053181,-0.5482787719033767,-0.6649919771799176,-0.7653006892653381,-1.2875858605576807,3025338
300,300,3023342,21 West End Avenue #2602,"['40.772765,-73.990313']",6620,2.0,2.0,0.0,40.772765,-73.990313,Apartment,3,3,67,12,0,168,-1.3065670719905371,-0.7263359561329664,-0.8226412362010399,-1.1233982818404782,-0.7653006892653381,-1.3103861877385174,3023342
301,301,2963972,222 East 44th Street #40C,"['40.75130081,-73.97290039']",4250,0.0,1.0,0.0,40.75130081,-73.97290039,Apartment,15,6,90,156,5,408,-0.1690775727865497,-0.3731670964053181,-0.6608377316152386,1.0769519805302121,-0.02498461934718122,0.05763344311169657,2963972
302,302,3025336,65 Saint Mark's Place #11,"['40.72817869,-73.98607321']",2875,2.0,1.0,600.0,40.72817869,-73.98607321,Apartment,30,23,242,274,0,499,1.2527843012184345,1.6281231087180228,0.40847238564744875,2.88001677886175,-0.7653006892653381,0.5763408864757361,3025336
303,303,3025331,5 Tudor City Place #438,"['40.7478981,-73.97090149']",3295,1.0,1.0,0.0,40.7478981,-73.97090149,Apartment,8,2,122,23,0,348,-0.8326131139888757,-0.844058909375516,-0.4357198121915149,-0.955315970131606,-0.7653006892653381,-0.28437146460085694,3025331
304,304,3025329,303 East 43rd Street #14A,"['40.75049973,-73.97129822']",6895,3.0,2.0,1.0,40.75049973,-73.97129822,Apartment,13,3,91,96,0,451,-0.35865915598721426,-0.7263359561329664,-0.6538027966332473,0.16013937120909127,-0.7653006892653381,0.30273696030569325,3025329
305,305,3025326,211 East 34th Street #4F,"['40.7457053,-73.97734316']",2300,1.0,1.0,0.0,40.7457053,-73.97734316,Apartment,16,8,200,80,0,539,-0.0742867811862174,-0.13772118992021917,0.11300511640381147,-0.08434399127654099,-0.7653006892653381,0.8043441582841051,3025326
306,306,3025322,14 Morton Street #2,"['40.73110813,-74.00367308']",2050,1.0,1.0,0.0,40.73110813,-74.00367308,Apartment,22,31,217,237,9,715,0.4944579684157763,2.569906734658418,0.23259901109766465,2.3146490031137255,0.5672682365873443,1.8075585542409287,3025322
307,307,3025318,145 Fourth Avenue #8P,"['40.73385521,-73.98955402']",4000,1.0,1.0,509.0,40.73385521,-73.98955402,Apartment,16,8,274,107,15,317,-0.0742867811862174,-0.13772118992021917,0.6335903050711724,0.32822168291796344,1.4556475204891324,-0.4610740002523429,3025318
308,308,3025314,567 West 125th Street #1A,"['40.81553956,-73.95773848']",2200,2.0,1.0,0.0,40.81553956,-73.95773848,Apartment,20,1,145,33,4,160,0.30487638521511173,-0.9617818626180654,-0.27391630760571356,-0.8025138685780857,-0.17304783333081258,-1.3559868421001913,3025314
309,309,3025308,145 Fourth Avenue #11D,"['40.73385521,-73.98955402']",4100,1.0,1.0,540.0,40.73385521,-73.98955402,Apartment,16,8,274,107,15,317,-0.0742867811862174,-0.13772118992021917,0.6335903050711724,0.32822168291796344,1.4556475204891324,-0.4610740002523429,3025308
310,310,3025304,308 West 107th Street #3R,"['40.80240686,-73.968879']",2250,1.0,1.0,0.0,40.80240686,-73.968879,Apartment,12,7,93,20,3,694,-0.45344994758754653,-0.25544414316276864,-0.6397329266692645,-1.001156600597662,-0.32111104731444395,1.687856836541535,3025304
311,311,3025297,401 East 34th Street #N23F,"['40.74380112,-73.97250366']",3506,1.0,1.0,675.0,40.74380112,-73.97250366,Apartment,1,0,37,19,0,252,-1.4961486551912018,-1.0795048158606149,-1.0336892856607809,-1.016436810753014,-0.7653006892653381,-0.8315793169409426,3025297
312,312,3025296,488 7th Avenue #5B,"['40.75258267,-73.98983261']",3690,1.0,1.0,550.0,40.75258267,-73.98983261,Apartment,23,11,85,259,24,45,0.5892487600161086,0.21544766980742922,-0.6960124065251954,2.6508136265314697,2.788216446341815,-2.011496248549252,3025296
313,313,3017187,39 E 29th Street #8A,"['40.74440002,-73.98410034']",6950,2.0,2.0,1.0,40.74440002,-73.98410034,Apartment,15,11,229,151,14,288,-0.1690775727865497,0.21544766980742922,0.317018230881561,1.000550929753452,1.307584306505501,-0.6263763723134105,3017187
314,314,2937619,535 W 43rd Street NORTH-10H,"['40.76139832,-73.99659729']",5485,2.0,2.0,0.0,40.76139832,-73.99659729,Apartment,15,9,109,59,0,292,-0.1690775727865497,-0.019998236677669697,-0.5271739669574027,-0.40522840453893333,-0.7653006892653381,-0.6035760451325736,2937619
315,315,3025294,508 East 78th Street #3L,"['40.77009964,-73.95010376']",2400,1.0,1.0,0.0,40.77009964,-73.95010376,Apartment,10,0,95,23,0,429,-0.6430315307882111,-1.0795048158606149,-0.6256630567052818,-0.955315970131606,-0.7653006892653381,0.1773351608110903,3025294
316,316,3025291,173 Ludlow Street #1A,"['40.72184398,-73.98771601']",2250,0.0,1.0,0.0,40.72184398,-73.98771601,Apartment,47,40,353,179,2,478,2.8642277584240836,3.6294133138413636,1.1893501686484902,1.4283968141033085,-0.4691742612980753,0.4566391687763423,3025291
317,317,3025287,202 West 108th Street #6,"['40.80176632,-73.96530707']",3390,3.0,2.0,1.0,40.80176632,-73.96530707,Apartment,19,9,134,52,2,642,0.21008559361477946,-0.019998236677669697,-0.3513005924076186,-0.5121898756263974,-0.4691742612980753,1.3914525831906552,3025287
318,318,3024560,300 East 51st Street #9A,"['40.75519943,-73.96790314']",2700,0.0,1.0,0.0,40.75519943,-73.96790314,Apartment,19,11,127,138,3,574,0.21008559361477946,0.21544766980742922,-0.4005451372815581,0.8019081977338759,-0.32111104731444395,1.0038470211164279,3024560
319,319,3023852,20 Renwick Street #12,"['40.7248718,-74.00831237']",3195,1.0,1.0,460.0,40.7248718,-74.00831237,Apartment,3,8,102,42,2,413,-1.3065670719905371,-0.13772118992021917,-0.5764185118313422,-0.6649919771799176,-0.4691742612980753,0.0861338520877427,3023852
320,320,3025278,145 Fourth Avenue #15C,"['40.73385521,-73.98955402']",5000,1.0,1.0,700.0,40.73385521,-73.98955402,Apartment,16,8,274,107,15,317,-0.0742867811862174,-0.13772118992021917,0.6335903050711724,0.32822168291796344,1.4556475204891324,-0.4610740002523429,3025278
321,321,3025275,161 West 16th Street #14H,"['40.74000168,-73.99819946']",4900,1.0,1.0,800.0,40.74000168,-73.99819946,Apartment,16,10,153,79,22,372,-0.0742867811862174,0.09772471656487977,-0.21763682774978263,-0.099624201431893,2.492090018374552,-0.14756950151583553,3025275
322,322,3025272,3333 Broadway #E12E,"['40.81980133,-73.95680237']",2735,2.0,1.0,0.0,40.81980133,-73.95680237,Apartment,11,0,114,7,3,253,-0.5482407391878789,-1.0795048158606149,-0.49199929204744586,-1.1997993326172383,-0.32111104731444395,-0.8258792351457334,3025272
323,323,3025269,183 Sullivan Street #B3,"['40.72833049,-74.00051955']",2400,2.0,1.0,0.0,40.72833049,-74.00051955,Apartment,22,36,237,214,0,587,0.4944579684157763,3.158521500871166,0.37329771073749196,1.963204169540629,-0.7653006892653381,1.0779480844541478,3025269
324,324,3025267,121 East 12th Street #2C,"['40.73256787,-73.98899134']",2250,0.0,1.0,0.0,40.73256787,-73.98899134,Apartment,22,12,254,118,11,343,0.4944579684157763,0.3331706230499787,0.49289160543134514,0.4963039946268356,0.863394664554607,-0.31287187357690305,3025267
325,325,3025266,57 Leroy Street #8R,"['40.73022,-74.00523']",8000,5.0,3.0,0.0,40.73022,-74.00523,Apartment,13,12,96,127,8,604,-0.35865915598721426,0.3331706230499787,-0.6186281217232904,0.6338258860250038,0.4192050226037129,1.1748494749727048,3025266
326,326,3022796,171 Suffolk Street #2B,"['40.7214896,-73.98512941']",3120,0.0,1.0,0.0,40.7214896,-73.98512941,Apartment,33,34,359,149,0,477,1.5371566760194315,2.9230755943860665,1.2315597785404384,0.9699905094427481,-0.7653006892653381,0.4509390869811331,3022796
327,327,3019584,24 Fifth Avenue #720,"['40.73320007,-73.99629974']",3395,0.0,1.0,0.0,40.73320007,-73.99629974,Apartment,15,8,59,78,2,473,-0.1690775727865497,-0.13772118992021917,-0.8789207160569709,-0.11490441158724503,-0.4691742612980753,0.4281387598002962,3019584
328,328,3025222,777 6th Avenue #30G,"['40.74509811,-73.99160004']",4462,1.0,1.0,651.0,40.74509811,-73.99160004,Apartment,13,16,90,150,18,161,-0.35865915598721426,0.8040624360201766,-0.6608377316152386,0.9852707195981001,1.8998371624400265,-1.350286760304982,3025222
329,329,3025212,53 Nassau Street #2R,"['40.70902624,-74.00912556']",3000,1.0,1.0,0.0,40.70902624,-74.00912556,Apartment,26,10,306,151,35,41,0.8736211348171055,0.09772471656487977,0.858708224494896,1.000550929753452,4.41691180016176,-2.0342965757300893,3025212
330,330,3025176,25 Clinton Street #304A,"['40.72058101,-73.98453797']",1990,1.0,1.0,300.0,40.72058101,-73.98453797,Apartment,42,32,365,129,0,462,2.390273800422422,2.6876296879009676,1.2737693884323866,0.6643863063357078,-0.7653006892653381,0.3654378600529947,3025176
331,331,3025208,243 West 109th Street #3R,"['40.80333377,-73.96602144']",2999,3.0,1.0,0.0,40.80333377,-73.96602144,Apartment,22,9,126,58,3,773,0.4944579684157763,-0.019998236677669697,-0.4075800722635495,-0.42050861469428535,-0.32111104731444395,2.1381632983630636,3025208
332,332,3025206,250 West 85th Street #2J,"['40.78760147,-73.9776001']",2900,1.0,1.0,0.0,40.78760147,-73.9776001,Apartment,15,8,175,51,5,673,-0.1690775727865497,-0.13772118992021917,-0.06286825814597263,-0.5274700857817495,-0.02498461934718122,1.5681551188421412,3025206
333,333,3025203,52 East Seventh Street #15,"['40.72751463,-73.98758868']",2750,1.0,1.0,0.0,40.72751463,-73.98758868,Apartment,28,24,291,277,0,462,1.06320271801777,1.7458460619605722,0.7531841997650256,2.925857409327806,-0.7653006892653381,0.3654378600529947,3025203
334,334,3025199,530 West 147th Street #E4,"['40.82703341,-73.94845936']",2975,3.0,1.0,700.0,40.82703341,-73.94845936,Apartment,39,2,446,48,3,695,2.105901425621425,-0.844058909375516,1.843599121973687,-0.5733107162478055,-0.32111104731444395,1.6935569183367443,3025199
335,335,3025197,224 West 16th Street #13,"['40.74022077,-74.00011908']",2875,1.0,1.0,0.0,40.74022077,-74.00011908,Apartment,24,11,164,98,22,378,0.6840395516164409,0.21544766980742922,-0.14025254294787762,0.1906997915197953,2.492090018374552,-0.1133690107445802,3025197
336,336,3025166,142 West 86th Street #5A,"['40.78689215,-73.97389493']",2695,1.0,1.0,850.0,40.78689215,-73.97389493,Apartment,16,8,163,78,4,633,-0.0742867811862174,-0.13772118992021917,-0.147287477929869,-0.11490441158724503,-0.17304783333081258,1.3401518470337723,3025166
337,337,3025162,350 West 37th Street #22F,"['40.75479889,-73.99440002']",4526,2.0,2.0,0.0,40.75479889,-73.99440002,Apartment,33,10,179,131,8,290,1.5371566760194315,0.09772471656487977,-0.03472851821800717,0.6949467266464119,0.4192050226037129,-0.614976208722992,3025162
338,338,3025146,21 South William Street #7C,"['40.7043655,-74.01063612']",3200,1.0,1.0,0.0,40.7043655,-74.01063612,Apartment,14,18,215,161,18,158,-0.263868364386882,1.0395083425052754,0.21852914113368194,1.1533530313069724,1.8998371624400265,-1.3673870056906097,3025146
339,339,2920985,444 Manhattan Avenue #5D,"['40.80649948,-73.95549774']",3795,2.0,2.0,0.0,40.80649948,-73.95549774,Apartment,14,3,237,20,4,567,-0.263868364386882,-0.7263359561329664,0.37329771073749196,-1.001156600597662,-0.17304783333081258,0.9639464485499634,2920985
340,340,3009071,88 Leonard Street #203,"['40.71689987,-74.00469971']",6646,2.0,2.0,0.0,40.71689987,-74.00469971,Apartment,13,8,87,76,1,130,-0.35865915598721426,-0.13772118992021917,-0.6819425365612126,-0.14546483189794907,-0.6172374752817067,-1.5269892959564682,3009071
341,341,3025144,515 West 38th Street #15G,"['40.75770187,-73.9980011']",3682,1.0,1.0,691.0,40.75770187,-73.9980011,Apartment,8,4,60,16,0,159,-0.8326131139888757,-0.608613002890417,-0.8718857810749795,-1.06227744121907,-0.7653006892653381,-1.3616869238954006,3025144
342,342,3025139,90 William Street #7A,"['40.70800018,-74.00749969']",5500,2.0,2.0,0.0,40.70800018,-74.00749969,Apartment,22,9,271,166,23,102,0.4944579684157763,-0.019998236677669697,0.6124855001251983,1.2297540820837325,2.6401532323581836,-1.6865915862223264,3025139
343,343,3025138,72 Thompson Street #4D,"['40.72430038,-74.00279999']",3295,1.0,1.0,0.0,40.72430038,-74.00279999,Apartment,19,6,220,90,3,396,0.21008559361477946,-0.3731670964053181,0.25370381604363873,0.06845811027697916,-0.32111104731444395,-0.010767538430814136,3025138
344,344,3025128,116 East 83rd Street #2C,"['40.77765961,-73.95787445']",2395,1.0,1.0,690.0,40.77765961,-73.95787445,Apartment,18,3,90,59,7,681,0.11529480201444718,-0.7263359561329664,-0.6608377316152386,-0.40522840453893333,0.2711418086200815,1.613755773203815,3025128
345,345,3025120,316 East 49th Street #6B,"['40.75366839,-73.96819434']",2378,2.0,1.0,0.0,40.75366839,-73.96819434,Apartment,12,8,144,78,0,572,-0.45344994758754653,-0.13772118992021917,-0.28095124258770493,-0.11490441158724503,-0.7653006892653381,0.9924468575260095,3025120
346,346,3025114,59 Thompson Street #12,"['40.72420782,-74.00349953']",4600,2.0,1.0,0.0,40.72420782,-74.00349953,Apartment,18,5,203,92,8,403,0.11529480201444718,-0.49089004964786753,0.13410992134978555,0.0990185305876832,0.4192050226037129,0.02913303413565044,3025114
347,347,3025112,146 Mulberry Street #5,"['40.71887477,-73.99725111']",4500,2.0,1.0,0.0,40.71887477,-73.99725111,Apartment,65,9,94,207,8,102,4.570462007230065,-0.019998236677669697,-0.6326979916872731,1.856242698453165,0.4192050226037129,-1.6865915862223264,3025112
348,348,3025111,885 Sixth Avenue #15E,"['40.74844903,-73.9893027']",4495,1.0,1.0,0.0,40.74844903,-73.9893027,Apartment,16,24,194,216,22,58,-0.0742867811862174,1.7458460619605722,0.0707955065118633,1.993764589851333,2.492090018374552,-1.9373951852115323,3025111
349,349,3025107,146 Mulberry Street #16,"['40.71887477,-73.99725111']",4800,1.0,1.0,0.0,40.71887477,-73.99725111,Apartment,65,9,94,207,8,102,4.570462007230065,-0.019998236677669697,-0.6326979916872731,1.856242698453165,0.4192050226037129,-1.6865915862223264,3025107
